"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
"524",46484,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",31,5,2014,5,6,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"525",46688,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",22,5,2014,6,6,2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Carretera","Aigües",145,425297.7857,4584838.848,2.106182292,41.41162856,"WEB","EMAIL"
"526",47039,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",8,6,2014,9,6,2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",101,"Carrer","Juan de Mena",25,428668.3671,4586970.495,2.146255731,41.43113361,"MÒBIL","EMAIL"
"527",47080,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Carrer","Enric Granados",121,429333.2614,4582781.09,2.1547021,41.39346006,"TELÈFON","IMMEDIATA"
"528",47081,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Carrer","Buenos Aires",19,428556.7965,4582557.028,2.145441637,41.39137341,"TELÈFON","IMMEDIATA"
"529",47082,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",79,"Rambla","Catalunya",17,430317.7997,4582229.919,2.166541108,41.38858174,"TELÈFON","IMMEDIATA"
"530",47083,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",77,"Gran Via","Corts Catalanes",638,430544.6591,4582364.524,2.169238833,41.38981371,"TELÈFON","IMMEDIATA"
"531",47084,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",81,"Rambla","Catalunya",69,430003.8076,4582543.67,2.162749621,41.39138033,"TELÈFON","IMMEDIATA"
"532",47085,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",81,"Rambla","Catalunya",60,430061.7027,4582541.634,2.163442289,41.39136703,"TELÈFON","IMMEDIATA"
"533",47086,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",60,"Avinguda","Diagonal",400,430275.8339,4583316.489,2.165914116,41.39836448,"TELÈFON","IMMEDIATA"
"534",47087,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Carrer","Còrsega",120,428683.006,4582082.095,2.147007032,41.38710707,"TELÈFON","IMMEDIATA"
"535",47088,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Carrer","Diputació",51,429186.2908,4581294.275,2.153118052,41.38005591,"TELÈFON","IMMEDIATA"
"536",47089,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Carrer","Diputació",38,429046.0634,4581127.594,2.151460721,41.37854232,"TELÈFON","IMMEDIATA"
"537",47090,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Carrer","Enric Granados",1,429994.0682,4582099.864,2.162684427,41.38738227,"TELÈFON","IMMEDIATA"
"538",47091,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Avinguda","Josep Tarradellas",88,428370.6911,4582146.972,2.143264291,41.38766365,"TELÈFON","IMMEDIATA"
"539",47093,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",73,"Gran Via","Corts Catalanes",704,431017.5573,4582818.579,2.174842928,41.39394394,"TELÈFON","IMMEDIATA"
"540",47094,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",63,"Avinguda","Diagonal",345,430316.7266,4583276.883,2.16640781,41.39801131,"TELÈFON","IMMEDIATA"
"541",47095,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",63,"Avinguda","Diagonal",343,430324.6077,4583279.423,2.166501786,41.39803487,"TELÈFON","IMMEDIATA"
"542",47096,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",2,6,2014,10,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",57,"Passeig","Sant Joan",127,430403.714,4583568.579,2.167414767,41.40064605,"TELÈFON","IMMEDIATA"
"543",47097,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Carrer","Aribau",93,429519.5557,4582398.818,2.15697476,41.39003341,"TELÈFON","IMMEDIATA"
"544",47098,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Carrer","Villarroel",140,429313.2019,4582066.033,2.154545626,41.38701803,"TELÈFON","IMMEDIATA"
"545",47100,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Carrer","Villarroel",136,429324.6158,4582054.321,2.154683495,41.38691355,"TELÈFON","IMMEDIATA"
"546",47101,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Carrer","Diputació",164,429618.6885,4581687.16,2.158243053,41.38363244,"TELÈFON","IMMEDIATA"
"547",47218,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,6,2014,10,6,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Gran Via","Corts Catalanes",561,429851.9594,4581759.317,2.16102432,41.3843027,"WEB","IMMEDIATA"
"548",47950,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",11,6,2014,11,6,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Carrer","Sant Pere Més Alt",4,431052.0605,4582059.888,2.175341973,41.3871136,"TELÈFON","NO VOL RESPOSTA"
"549",48045,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",23,5,2014,12,6,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Pla","Palau",14,431733.1343,4581626.233,2.183536082,41.38326588,"WEB","EMAIL"
"550",48917,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",24,5,2014,16,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",75,"Plaça","Urquinaona",0,430922.5364,4582332.124,2.173761898,41.38955444,"TELÈFON","EMAIL"
"551",48892,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",12,6,2014,16,6,2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,"Carrer","Marina",27,432710.4219,4582157.868,2.195164168,41.38813652,"WEB","IMMEDIATA"
"552",49283,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",13,6,2014,16,6,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"553",49529,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",11,6,2014,17,6,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Carrer","Sancho de Ávila",83,432460.6918,4583517.919,2.192025804,41.40036519,"TELÈFON","NO VOL RESPOSTA"
"554",49853,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,6,2014,18,6,2014,2,"Eixample",10,"Sant Antoni",172,"Carrer","Viladomat",2,430002.0473,4580787.754,2.162931416,41.37556522,"TELÈFON","IMMEDIATA"
"555",50068,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,6,2014,18,6,2014,6,"Gràcia",31,"la Vila de Gràcia",33,"Carrer","Providència",30,429490.4983,4584197.139,2.156417816,41.40622769,"TELÈFON","IMMEDIATA"
"556",50634,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,5,2014,19,6,2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,"Carrer","Sabino Arana",48,426793.0788,4582034.134,2.124410691,41.38650533,"INSTÀNCIA","CARTA"
"557",50458,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",13,6,2014,19,6,2014,2,"Eixample",5,"el Fort Pienc",2,"Carrer","Ausiàs Marc",78,431431.4982,4582857.139,2.17978957,41.39432664,"TELÈFON","IMMEDIATA"
"558",50810,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",18,6,2014,19,6,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"559",50532,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",18,6,2014,19,6,2014,3,"Sants-Montjuïc",18,"Sants",91,"Carrer","Miracle",11,427520.0826,4580948.853,2.13323485,41.37679646,"TELÈFON","IMMEDIATA"
"560",50881,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",19,6,2014,19,6,2014,7,"Horta-Guinardó",33,"el Baix Guinardó",17,"Carrer","Camèlies",58,430054.526,4584955.802,2.163077507,41.41310996,"TELÈFON","IMMEDIATA"
"561",51152,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",11,6,2014,20,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",79,"Carrer","Diputació",246,430181.8166,4582238.643,2.164913793,41.38864853,"TELÈFON","NO VOL RESPOSTA"
"562",51299,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",11,6,2014,20,6,2014,6,"Gràcia",31,"la Vila de Gràcia",41,"Carrer","Sant Marc",14,429196.3705,4583617.206,2.152967047,41.40097861,"WEB","IMMEDIATA"
"563",51297,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",16,6,2014,20,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",65,"Carrer","Girona",90,430581.0514,4583063.566,2.169593955,41.3961129,"WEB","EMAIL"
"564",51031,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",18,6,2014,20,6,2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,"Carrer","Fluvià",65,433786.7317,4584152.15,2.207818401,41.40618784,"WEB","IMMEDIATA"
"565",52240,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,5,2014,25,6,2014,9,"Sant Andreu",63,"Navas",90,"Avinguda","Meridiana",238,432076.3901,4585345.911,2.187223659,41.41679698,"INSTÀNCIA","CARTA"
"566",52002,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",12,6,2014,25,6,2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",64,"Carrer","Marià Cubí",147,428614.0235,4583076.267,2.146064873,41.39605508,"WEB","EMAIL"
"567",52103,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",18,6,2014,25,6,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Carrer","Sancho de Ávila",125,432642.1614,4583695.379,2.194176778,41.40197875,"TELÈFON","NO VOL RESPOSTA"
"568",52239,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",25,6,2014,25,6,2014,8,"Nou Barris",45,"Porta",37,"Carrer","Escultor Ordóñez",25,431029.9943,4587171.807,2.174495415,41.43315302,"TELÈFON","SMS"
"569",52625,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",26,5,2014,26,6,2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Carrer","Benet Mateu",60,426924.0879,4582952.268,2.125866678,41.39478648,"WEB","EMAIL"
"570",53232,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",25,6,2014,27,6,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"571",53294,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",25,6,2014,29,6,2014,2,"Eixample",7,"la Dreta de l'Eixample",81,"Rambla","Catalunya",0,430016.0419,4582576.392,2.162892163,41.39167611,"TELÈFON","NO VOL RESPOSTA"
"572",53866,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",25,6,2014,1,7,2014,3,"Sants-Montjuïc",18,"Sants",94,"Carrer","Tirso de Molina",10,427357.7369,4580877.766,2.13130214,41.37614157,"TELÈFON","IMMEDIATA"
"573",53844,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",28,6,2014,1,7,2014,6,"Gràcia",31,"la Vila de Gràcia",59,"Travessera","Gràcia",0,429870.3304,4583859.541,2.161000808,41.40322029,"TELÈFON","EMAIL"
"574",54182,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",29,6,2014,1,7,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"575",54475,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",22,6,2014,2,7,2014,9,"Sant Andreu",61,"la Sagrera",59,"Carrer","Antonio Ricardos",12,432246.4619,4586342.127,2.189146939,41.42578393,"TELÈFON","CARTA"
"576",54341,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",23,6,2014,2,7,2014,6,"Gràcia",31,"la Vila de Gràcia",57,"Carrer","Llibertat",5,429842.5071,4583433.319,2.160717373,41.39937904,"TELÈFON","IMMEDIATA"
"577",54233,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",1,7,2014,2,7,2014,1,"Ciutat Vella",1,"el Raval",11,"Carrer","Salvador",2,430125.7352,4581152.723,2.16436831,41.37886313,"TELÈFON","IMMEDIATA"
"578",55024,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",10,5,2014,3,7,2014,2,"Eixample",6,"la Sagrada Família",49,"Carrer","Provença",450,430949.9936,4583927.026,2.173908406,41.40392156,"WEB","EMAIL"
"579",54817,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",17,6,2014,3,7,2014,4,"Les Corts",19,"les Corts",12,"Carrer","Numància",0,427719.5024,4582060.358,2.135486808,41.3868253,"INSTÀNCIA","CARTA"
"580",55292,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,6,2014,4,7,2014,2,"Eixample",6,"la Sagrada Família",51,"Carrer","Marina",235,431192.5547,4583769.393,2.176827959,41.40252262,"WEB","EMAIL"
"581",55867,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",20,5,2014,7,7,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Carrer","Calàbria",235,428645.997,4581951.748,2.146579781,41.3859298,"WEB","EMAIL"
"582",55756,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",30,5,2014,7,7,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Carrer","Enric Granados",55,429657.7513,4582449.037,2.158621731,41.39049782,"TELÈFON","EMAIL"
"583",56236,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",18,6,2014,7,7,2014,2,"Eixample",6,"la Sagrada Família",23,"Carrer","Consell de Cent",571,431713.0539,4583953.933,2.183033479,41.40422908,"WEB","EMAIL"
"584",55801,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",1,7,2014,7,7,2014,2,"Eixample",10,"Sant Antoni",164,"Carrer","Muntaner",14,429971.7497,4581775.192,2.162455039,41.38445612,"TELÈFON","NO VOL RESPOSTA"
"585",55886,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,7,2014,7,7,2014,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Carrer","Olivera",35,429506.7539,4580572.929,2.157034058,41.37358713,"TELÈFON","IMMEDIATA"
"586",56246,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,7,2014,8,7,2014,1,"Ciutat Vella",2,"el Barri Gòtic",30,"Carrer","Parc",5,431318.1707,4580973.554,2.178647623,41.37735207,"MÒBIL","EMAIL"
"587",56497,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,7,2014,8,7,2014,4,"Les Corts",19,"les Corts",29,"Carrer","Europa",8,427122.8353,4582041.04,2.128353466,41.38659747,"PROXIMITAT GUB","EMAIL"
"588",56768,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",3,7,2014,9,7,2014,2,"Eixample",5,"el Fort Pienc",20,"Avinguda","Diagonal",269,431270.6875,4583584.012,2.177783648,41.40085962,"WEB","EMAIL"
"589",57208,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",8,7,2014,9,7,2014,10,"Sant Martí",73,"la Verneda i la Pau",137,"Via","Trajana",37,433333.4125,4586602.026,2.202125344,41.42821569,"MÒBIL","EMAIL"
"590",57376,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",30,6,2014,10,7,2014,2,"Eixample",6,"la Sagrada Família",22,"Carrer","Aragó",536,431735.8633,4584130.286,2.183286447,41.40581938,"WEB","EMAIL"
"591",58015,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",4,7,2014,11,7,2014,10,"Sant Martí",71,"Provençals del Poblenou",97,"Carrer","Castella",48,432796.8198,4584246.54,2.195965636,41.40695584,"WEB","EMAIL"
"592",57815,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",6,7,2014,11,7,2014,9,"Sant Andreu",60,"Sant Andreu",24,"Carrer","Sant Adrià",34,432563.0074,4587270.12,2.192831369,41.43416869,"WEB","EMAIL"
"593",57878,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,7,2014,11,7,2014,1,"Ciutat Vella",1,"el Raval",12,"Plaça","Dubte",0,430081.1903,4581297.32,2.163818965,41.3801616,"TELÈFON","IMMEDIATA"
"594",57686,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",10,7,2014,11,7,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Carrer","Consell de Cent",160,429385.3278,4581646.059,2.155457152,41.3832418,"TELÈFON","NO VOL RESPOSTA"
"595",58224,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,7,2014,14,7,2014,2,"Eixample",6,"la Sagrada Família",44,"Carrer","Indústria",82,430645.3431,4584190.878,2.1702338,41.40627177,"TELÈFON","IMMEDIATA"
"596",58311,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",11,7,2014,14,7,2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Carrer","Roger de Flor",241,430391.3197,4583791.403,2.167240886,41.40265187,"TELÈFON","NO VOL RESPOSTA"
"597",58568,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",12,7,2014,14,7,2014,10,"Sant Martí",72,"Sant Martí de Provençals",120,"Carrer","Concili de Trento",161,433154.1549,4585364.575,2.200116952,41.41705545,"MÒBIL","EMAIL"
"598",58721,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",24,4,2014,15,7,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Carrer","Tarragona",0,428431.6923,4581247.018,2.144100128,41.37956352,"TELÈFON","EMAIL"
"599",59039,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",11,7,2014,15,7,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"600",59147,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",13,7,2014,15,7,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"601",59202,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",15,7,2014,15,7,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","SMS"
"602",59505,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",20,4,2014,16,7,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"603",60406,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",16,4,2014,18,7,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,"Passeig","Pujades",33,431975.4795,4582526.282,2.186333157,41.3913929,"WEB","EMAIL"
"604",60550,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",26,6,2014,18,7,2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Carrer","Benet Mateu",60,426924.0879,4582952.268,2.125866678,41.39478648,"WEB","EMAIL"
"605",60780,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",18,7,2014,20,7,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","SMS"
"606",60975,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",15,5,2014,21,7,2014,10,"Sant Martí",72,"Sant Martí de Provençals",106,"Carrer","Bac de Roda",172,432947.0147,4584859.136,2.197694551,41.41248585,"WEB","EMAIL"
"607",60923,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",27,6,2014,21,7,2014,10,"Sant Martí",65,"el Clot",31,"Carrer","Aragó",659,432358.3144,4584809.328,2.190656847,41.41198792,"WEB","EMAIL"
"608",60916,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,7,2014,21,7,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,"Passeig","Pujades",17,431877.2236,4582430.358,2.185168784,41.39052063,"TELÈFON","EMAIL"
"609",61177,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",15,7,2014,21,7,2014,1,"Ciutat Vella",1,"el Raval",19,"Carrer","Carme",0,430462.3357,4581403,2.168364614,41.38114646,"TELÈFON","CARTA"
"610",61978,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",10,6,2014,23,7,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Avinguda","Diagonal",200,432505.4127,4584025.889,2.192504112,41.40494408,"WEB","NO VOL RESPOSTA"
"611",61997,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",11,7,2014,23,7,2014,2,"Eixample",6,"la Sagrada Família",53,"Carrer","Provença",426,430776.271,4583757.643,2.171849625,41.40238104,"WEB","EMAIL"
"612",62409,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",4,6,2014,24,7,2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Carrer","Indústria",295,431662.9496,4585235.63,2.182289356,41.41576866,"WEB","EMAIL"
"613",62418,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,6,2014,24,7,2014,2,"Eixample",10,"Sant Antoni",150,"Avinguda","Paral.lel",192,429156.7657,4580755.408,2.152827974,41.37519992,"WEB","EMAIL"
"614",62411,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,6,2014,24,7,2014,9,"Sant Andreu",63,"Navas",95,"Carrer","Bofarull",16,432141.4171,4585206.622,2.188017325,41.41554794,"WEB","EMAIL"
"615",62378,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",16,6,2014,24,7,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Passeig","Lluís Companys",12,431691.1059,4582375.693,2.182948972,41.39001248,"WEB","EMAIL"
"616",62391,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",23,6,2014,24,7,2014,4,"Les Corts",19,"les Corts",28,"Avinguda","Diagonal",603,427236.6851,4582247.418,2.129690225,41.38846654,"WEB","EMAIL"
"617",62402,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",26,6,2014,24,7,2014,7,"Horta-Guinardó",34,"Can Baró",20,"Plaça","Sanllehy",8,429919.5585,4585057.508,2.161450958,41.41401423,"WEB","EMAIL"
"618",62388,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",1,7,2014,24,7,2014,3,"Sants-Montjuïc",18,"Sants",107,"Carrer","Comtes de Bell-lloc",49,427919.4954,4581231.618,2.137977156,41.3793791,"WEB","EMAIL"
"619",62385,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,7,2014,24,7,2014,2,"Eixample",7,"la Dreta de l'Eixample",62,"Carrer","Mallorca",327,430458.393,4583290.646,2.168100753,41.39814754,"INSTÀNCIA","EMAIL"
"620",62423,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,7,2014,24,7,2014,3,"Sants-Montjuïc",18,"Sants",107,"Carrer","Melcior de Palau",138,427988.1401,4581439.294,2.138773323,41.3812557,"WEB","EMAIL"
"621",62405,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,7,2014,24,7,2014,10,"Sant Martí",73,"la Verneda i la Pau",135,"Carrer","Menorca",55,433302.4491,4586023.501,2.201818622,41.42300253,"TELÈFON","EMAIL"
"622",62413,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",9,7,2014,24,7,2014,2,"Eixample",6,"la Sagrada Família",29,"Carrer","Aragó",507,431602.2975,4584047.373,2.181697989,41.40506125,"WEB","EMAIL"
"623",62374,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,7,2014,24,7,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Plaça","Comercial",12,431738.2883,4581889.914,2.18356801,41.38564122,"FULLS QUEIXES I SUGGERIMENTS","EMAIL"
"624",62399,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,7,2014,24,7,2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",71,"Carrer","Balmes",236,429000.2567,4583422.914,2.150643945,41.39921139,"TELÈFON","EMAIL"
"625",62380,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,7,2014,24,7,2014,2,"Eixample",7,"la Dreta de l'Eixample",66,"Carrer","Roger de Flor",153,430927.0974,4583252.747,2.173711445,41.39784658,"WEB","EMAIL"
